order_id,customer_id,product_sku,quantity,unit_price,total_amount,order_date,shipping_status,payment_method
,USER-1109,,3,24.99,74.97,2023-06-07T08:21:57.590Z,Seller,PayPal
,USER-1029,,2,9.99,19.98,2023-06-07T12:48:46.910Z,FBA,Discover
,USER-1089,,1,129.99,129.99,2023-06-07T20:43:59.251Z,FBA,PayPal
,USER-1459,,1,98.0,98.0,2023-06-08T01:42:49.735Z,FBM,MasterCard
,USER-1203,,3,33.58,100.74,2023-06-08T03:24:05.032Z,FBA,PayPal
,USER-1041,,1,77.85,77.85,2023-06-08T08:59:38.681Z,FBA,Debit
,USER-1170,,1,24.99,24.99,2023-06-08T11:50:09.762Z,Seller,PayPal
,USER-1184,,1,94.99,94.99,2023-06-08T16:42:55.404Z,FBM,AmEx
,USER-1271,,1,9.99,9.99,2023-06-08T19:05:39.838Z,FBA,Discover
,USER-1402,,1,69.99,69.99,2023-06-09T04:06:03.505Z,Seller,PayPal
,USER-1300,,1,94.99,94.99,2023-06-09T07:50:32.252Z,FBA,PayPal
,USER-1293,,1,329.99,329.99,2023-06-09T13:22:04.143Z,FBA,Debit
,USER-1430,,4,69.99,279.96,2023-06-09T18:28:33.322Z,FBA,Debit
,USER-1001,,1,99.99,99.99,2023-06-10T03:29:34.839Z,FBA,Debit
,USER-1308,,1,239.99,239.99,2023-06-10T05:34:22.637Z,Seller,Debit
,USER-1220,,1,329.99,329.99,2023-06-10T06:23:45.610Z,FBM,AmEx
,USER-1262,,1,9.99,9.99,2023-06-10T10:10:50.478Z,Seller,PayPal
,USER-1326,,1,99.99,99.99,2023-06-10T13:53:01.044Z,Seller,VISA
,USER-1077,,2,99.99,199.98,2023-06-10T18:18:49.341Z,Seller,Discover
,USER-1136,,1,308.96,308.96,2023-06-11T03:16:25.578Z,FBM,AmEx
,USER-1067,,1,69.99,69.99,2023-06-11T06:55:05.772Z,Seller,PayPal
,USER-1127,,1,38.41,38.41,2023-06-11T14:06:35.578Z,FBA,Debit
,USER-1124,,1,138.35,138.35,2023-06-11T17:24:16.544Z,FBA,AmEx
,USER-1410,,3,66.59,199.76,2023-06-11T23:03:36.209Z,Seller,AmEx
,USER-1266,,4,94.99,379.96,2023-06-12T01:58:31.410Z,FBM,Debit
,USER-1312,,1,24.99,24.99,2023-06-12T04:02:49.853Z,FBM,AmEx
,USER-1061,,4,52.64,210.57,2023-06-12T07:26:51.890Z,FBA,PayPal
,USER-1417,,1,54.99,54.99,2023-06-12T14:10:57.441Z,FBA,MasterCard
,USER-1116,,1,69.99,69.99,2023-06-12T14:13:18.079Z,FBA,PayPal
,USER-1295,,1,239.99,239.99,2023-06-12T17:48:16.818Z,FBM,Discover
,USER-1252,,1,54.99,54.99,2023-06-12T23:07:18.035Z,Seller,VISA
,USER-1192,,4,94.99,379.96,2023-06-13T03:31:09.851Z,FBA,Debit
,USER-1192,,4,84.99,339.96,2023-06-13T07:27:47.077Z,Seller,Debit
,USER-1261,,1,74.99,74.99,2023-06-13T10:09:46.761Z,FBA,MasterCard
,USER-1488,,3,99.99,299.97,2023-06-13T12:47:29.501Z,FBA,MasterCard
,USER-1119,,3,54.99,164.97,2023-06-13T21:53:58.190Z,FBM,Debit
,USER-1448,,1,329.99,329.99,2023-06-14T06:23:22.747Z,Seller,PayPal
,USER-1327,,2,16.99,33.98,2023-06-14T12:15:33.144Z,FBM,Discover
,USER-1367,,1,129.99,129.99,2023-06-14T15:41:51.803Z,FBA,Debit
,USER-1143,,2,39.99,79.98,2023-06-14T22:31:57.588Z,FBM,PayPal
,USER-1228,,1,99.99,99.99,2023-06-15T06:31:17.148Z,FBM,MasterCard
,USER-1140,,1,9.99,9.99,2023-06-15T15:31:09.156Z,FBA,Debit
,USER-1355,,4,139.99,559.96,2023-06-15T20:46:46.884Z,FBA,Discover
,USER-1204,,1,54.99,54.99,2023-06-15T23:36:25.432Z,FBA,PayPal
,USER-1331,,2,84.99,169.98,2023-06-16T08:11:18.018Z,Seller,AmEx
,USER-1276,,1,74.99,74.99,2023-06-16T09:08:54.830Z,FBA,VISA
,USER-1278,,1,84.99,84.99,2023-06-16T13:49:56.415Z,FBM,VISA
,USER-1037,,1,45.99,45.99,2023-06-16T15:09:08.076Z,Seller,PayPal
,USER-1264,,1,9.99,9.99,2023-06-17T00:31:59.717Z,Seller,Discover
,USER-1161,,1,24.99,24.99,2023-06-17T03:11:59.617Z,Seller,VISA
,USER-1442,,1,139.99,139.99,2023-06-17T09:26:25.985Z,FBA,Debit
,USER-1183,,1,84.15,84.15,2023-06-17T12:17:00.733Z,FBA,MasterCard
,USER-1132,,1,9.99,9.99,2023-06-17T14:58:32.753Z,FBA,PayPal
,USER-1395,,2,69.99,139.98,2023-06-17T19:55:32.174Z,FBM,AmEx
,USER-1131,,1,9.99,9.99,2023-06-17T20:18:00.697Z,FBA,VISA
,USER-1374,,1,74.99,74.99,2023-06-18T05:47:24.234Z,Seller,Debit
,USER-1171,,1,54.99,54.99,2023-06-18T14:47:39.956Z,FBA,Discover
,USER-1444,,1,24.99,24.99,2023-06-18T20:01:43.741Z,FBM,PayPal
,USER-1359,,1,99.99,99.99,2023-06-19T03:44:24.322Z,FBA,VISA
,USER-1175,,1,74.99,74.99,2023-06-19T04:13:14.111Z,Seller,Discover
,USER-1249,,1,16.99,16.99,2023-06-19T09:39:15.646Z,FBA,MasterCard
,USER-1026,,2,239.99,479.98,2023-06-19T16:36:51.054Z,Seller,Debit
,USER-1076,,1,329.99,329.99,2023-06-20T00:32:29.320Z,Seller,AmEx
,USER-1089,,1,99.99,99.99,2023-06-20T02:40:07.215Z,FBM,AmEx
,USER-1034,,3,239.99,719.97,2023-06-20T04:23:47.041Z,Seller,MasterCard
,USER-1197,,3,125.8,377.41,2023-06-20T04:57:19.586Z,Seller,MasterCard
,USER-1163,,1,289.99,289.99,2023-06-20T08:42:10.015Z,FBA,VISA
,USER-1324,,4,14.99,59.96,2023-06-20T08:48:59.371Z,FBM,Discover
,USER-1266,,4,24.99,99.96,2023-06-20T14:18:32.733Z,FBM,Debit
,USER-1168,,1,39.99,39.99,2023-06-20T21:03:25.929Z,FBA,VISA
,USER-1418,,1,84.99,84.99,2023-06-21T02:44:49.496Z,FBM,VISA
,USER-1296,,3,14.99,44.97,2023-06-21T03:29:53.290Z,FBA,VISA
,USER-1446,,1,14.99,14.99,2023-06-21T04:09:43.031Z,FBM,AmEx
,USER-1413,,4,71.85,287.39,2023-06-21T05:01:25.010Z,Seller,Discover
,USER-1296,,4,310.69,1242.77,2023-06-21T07:46:56.598Z,FBA,PayPal
,USER-1222,,1,69.99,69.99,2023-06-21T12:33:42.599Z,FBA,VISA
,USER-1092,,3,45.99,137.97,2023-06-21T20:20:23.251Z,FBA,AmEx
,USER-1256,,1,239.99,239.99,2023-06-22T02:21:14.133Z,Seller,PayPal
,USER-1473,,1,139.99,139.99,2023-06-22T04:53:46.614Z,FBA,MasterCard
,USER-1326,,1,54.99,54.99,2023-06-22T06:33:49.971Z,FBM,Debit
,USER-1142,,1,38.7,38.7,2023-06-22T09:14:25.397Z,Seller,VISA
,USER-1314,,1,23.85,23.85,2023-06-22T16:16:32.493Z,FBA,AmEx
,USER-1158,,1,98.0,98.0,2023-06-22T23:18:08.480Z,FBA,VISA
,USER-1499,,1,119.99,119.99,2023-06-23T03:21:07.650Z,FBA,Debit
,USER-1365,,1,94.99,94.99,2023-06-23T10:27:27.188Z,FBA,PayPal
,USER-1069,,1,329.99,329.99,2023-06-23T11:39:20.522Z,Seller,MasterCard
,USER-1361,,1,129.99,129.99,2023-06-23T15:10:03.233Z,FBM,Discover
,USER-1313,,1,139.99,139.99,2023-06-23T15:15:47.274Z,Seller,VISA
,USER-1201,,1,329.99,329.99,2023-06-23T20:46:56.168Z,FBM,AmEx
,USER-1153,,1,14.99,14.99,2023-06-23T23:35:19.088Z,FBA,AmEx
,USER-1282,,2,12.05,24.09,2023-06-24T00:05:41.286Z,FBM,MasterCard
,USER-1486,,1,99.99,99.99,2023-06-24T07:08:30.967Z,FBM,VISA
,USER-1464,,3,98.0,294.0,2023-06-24T07:51:54.909Z,FBA,PayPal
,USER-1379,,1,24.99,24.99,2023-06-24T08:39:08.898Z,Seller,Discover
,USER-1298,,1,45.99,45.99,2023-06-24T11:40:11.341Z,Seller,Discover
,USER-1142,,1,33.18,33.18,2023-06-24T19:41:20.348Z,FBA,PayPal
,USER-1277,,1,24.99,24.99,2023-06-24T21:43:41.725Z,Seller,AmEx
,USER-1482,,1,24.99,24.99,2023-06-25T01:32:41.483Z,FBM,MasterCard
,USER-1020,,4,54.99,219.96,2023-06-25T04:44:15.137Z,FBM,MasterCard
,USER-1494,,1,24.99,24.99,2023-06-25T10:54:34.590Z,FBA,PayPal
,USER-1172,,1,69.99,69.99,2023-06-25T17:24:42.227Z,FBA,Debit
,USER-1368,,4,54.99,219.96,2023-06-25T20:12:54.082Z,Seller,MasterCard
,USER-1169,,1,69.99,69.99,2023-06-25T22:36:50.383Z,FBM,Debit
,USER-1305,,1,74.99,74.99,2023-06-26T04:18:56.049Z,Seller,VISA
,USER-1252,,3,239.99,719.97,2023-06-26T08:49:13.764Z,Seller,MasterCard
,USER-1348,,1,99.99,99.99,2023-06-26T13:39:51.799Z,FBA,Discover
,USER-1399,,1,94.99,94.99,2023-06-26T19:53:37.292Z,FBM,VISA
,USER-1292,,1,94.99,94.99,2023-06-27T00:46:46.068Z,FBM,PayPal
,USER-1248,,1,16.99,16.99,2023-06-27T01:35:55.680Z,Seller,Debit
,USER-1375,,2,16.99,33.98,2023-06-27T05:08:29.223Z,FBM,PayPal
,USER-1169,,1,289.99,289.99,2023-06-27T12:03:22.704Z,FBA,VISA
,USER-1483,,1,289.99,289.99,2023-06-27T15:36:04.422Z,FBM,Discover
,USER-1249,,1,329.99,329.99,2023-06-27T20:31:12.311Z,FBM,Discover
,USER-1442,,1,329.99,329.99,2023-06-28T00:27:45.897Z,FBA,Discover
,USER-1154,,4,24.99,99.96,2023-06-28T06:37:29.204Z,FBA,VISA
,USER-1294,,3,98.0,294.0,2023-06-28T13:59:38.139Z,FBM,Debit
,USER-1355,,1,99.99,99.99,2023-06-28T18:01:25.309Z,FBA,Discover
,USER-1129,,1,84.99,84.99,2023-06-29T00:16:27.733Z,Seller,VISA
,USER-1131,,3,94.99,284.97,2023-06-29T07:42:46.630Z,Seller,Discover
,USER-1458,,1,84.99,84.99,2023-06-29T09:46:28.270Z,FBA,AmEx
,USER-1464,,1,94.99,94.99,2023-06-29T16:58:28.780Z,FBM,VISA
,USER-1294,,1,69.99,69.99,2023-06-29T23:46:55.865Z,Seller,Debit
,USER-1114,,1,99.99,99.99,2023-06-30T04:01:07.136Z,FBA,Debit
,USER-1097,,1,24.99,24.99,2023-06-30T13:27:44.335Z,FBM,AmEx
,USER-1317,,1,24.99,24.99,2023-06-30T14:15:47.323Z,FBA,VISA
,USER-1147,,1,39.99,39.99,2023-06-30T19:02:52.761Z,FBM,PayPal
,USER-1249,,1,329.99,329.99,2023-06-30T23:03:57.599Z,FBM,MasterCard
,USER-1363,,1,9.99,9.99,2023-07-01T05:54:50.859Z,FBM,AmEx
,USER-1086,,1,14.99,14.99,2023-07-01T08:40:39.917Z,FBM,MasterCard
,USER-1307,,1,69.4,69.4,2023-07-01T09:44:21.321Z,Seller,PayPal
,USER-1427,,1,9.99,9.99,2023-07-01T13:59:44.382Z,FBM,MasterCard
,USER-1364,,1,84.99,84.99,2023-07-01T14:48:53.809Z,Seller,AmEx
,USER-1301,,4,34.54,138.16,2023-07-01T22:39:23.269Z,FBA,MasterCard
,USER-1199,,4,264.45,1057.79,2023-07-02T00:05:34.403Z,FBM,Discover
,USER-1253,,3,94.99,284.97,2023-07-02T02:31:06.515Z,FBM,PayPal
,USER-1301,,2,98.0,196.0,2023-07-02T05:31:49.398Z,Seller,VISA
,USER-1469,,4,74.99,299.96,2023-07-02T06:48:52.066Z,Seller,PayPal
,USER-1161,,1,54.99,54.99,2023-07-02T11:20:32.446Z,FBM,MasterCard
,USER-1349,,1,329.99,329.99,2023-07-02T18:09:10.381Z,FBM,PayPal
,USER-1207,,1,289.99,289.99,2023-07-02T20:53:12.601Z,Seller,PayPal
,USER-1020,,1,24.99,24.99,2023-07-03T00:57:48.264Z,FBA,PayPal
,USER-1399,,2,14.67,29.34,2023-07-03T03:37:51.426Z,FBA,Discover
,USER-1011,,1,99.99,99.99,2023-07-03T06:57:08.135Z,FBA,VISA
,USER-1017,,3,14.99,44.97,2023-07-03T14:34:48.944Z,Seller,MasterCard
,USER-1154,,1,99.99,99.99,2023-07-03T20:32:39.709Z,Seller,MasterCard
,USER-1008,,3,94.99,284.97,2023-07-04T05:32:47.986Z,FBA,VISA
,USER-1153,,1,207.11,207.11,2023-07-04T09:16:08.204Z,Seller,AmEx
,USER-1369,,1,69.99,69.99,2023-07-04T09:46:46.519Z,FBM,VISA
,USER-1092,,1,39.99,39.99,2023-07-04T16:04:14.249Z,Seller,Discover
,USER-1096,,1,289.99,289.99,2023-07-04T17:09:31.418Z,Seller,Debit
,USER-1202,,1,99.99,99.99,2023-07-04T17:55:37.453Z,FBM,VISA
,USER-1310,,3,139.99,419.97,2023-07-05T00:45:59.479Z,Seller,Debit
,USER-1476,,1,16.99,16.99,2023-07-05T04:58:40.445Z,FBA,Discover
,USER-1335,,1,99.99,99.99,2023-07-05T08:58:03.554Z,FBM,VISA
,USER-1213,,3,39.99,119.97,2023-07-05T12:31:25.008Z,FBA,Discover
,USER-1351,,1,74.99,74.99,2023-07-05T13:09:15.492Z,Seller,Discover
,USER-1240,,1,14.99,14.99,2023-07-05T15:59:44.782Z,FBA,VISA
,USER-1490,,4,24.99,99.96,2023-07-05T23:36:13.412Z,FBA,Discover
,USER-1431,,1,45.99,45.99,2023-07-06T07:46:59.048Z,FBM,Debit
,USER-1143,,4,14.99,59.96,2023-07-06T12:46:00.072Z,FBM,PayPal
,USER-1106,,1,24.99,24.99,2023-07-06T21:25:31.079Z,FBA,MasterCard
,USER-1321,,1,69.99,69.99,2023-07-07T00:20:15.711Z,Seller,AmEx
,USER-1497,,1,39.99,39.99,2023-07-07T06:41:16.741Z,FBM,PayPal
,USER-1370,,1,94.99,94.99,2023-07-07T10:33:16.658Z,FBM,Debit
,USER-1295,,1,24.99,24.99,2023-07-07T12:29:56.996Z,FBM,MasterCard
,USER-1375,,1,98.0,98.0,2023-07-07T20:27:07.207Z,FBA,MasterCard
,USER-1040,,1,42.67,42.67,2023-07-08T05:02:09.848Z,FBA,VISA
,USER-1137,,1,54.99,54.99,2023-07-08T07:06:09.291Z,FBA,Debit
,USER-1261,,4,45.99,183.96,2023-07-08T14:57:28.464Z,FBM,AmEx
,USER-1378,,1,119.99,119.99,2023-07-08T17:07:32.384Z,Seller,PayPal
,USER-1129,,1,24.99,24.99,2023-07-08T23:30:34.144Z,Seller,PayPal
,USER-1492,,1,9.99,9.99,2023-07-09T04:38:45.669Z,FBM,VISA
,USER-1465,,3,45.99,137.97,2023-07-09T06:56:47.789Z,FBM,Debit
,USER-1178,,1,14.99,14.99,2023-07-09T08:22:11.398Z,FBM,MasterCard
,USER-1112,,1,98.0,98.0,2023-07-09T09:12:34.292Z,Seller,Debit
,USER-1190,,2,54.99,109.98,2023-07-09T16:30:29.179Z,Seller,VISA
,USER-1057,,1,38.09,38.09,2023-07-09T17:45:08.562Z,Seller,MasterCard
,USER-1140,,1,99.99,99.99,2023-07-09T22:16:45.190Z,Seller,Discover
,USER-1086,,1,69.99,69.99,2023-07-10T04:13:33.745Z,Seller,VISA
,USER-1029,,1,16.99,16.99,2023-07-10T13:24:13.088Z,FBA,AmEx
,USER-1486,,2,239.99,479.98,2023-07-10T15:17:12.846Z,FBM,VISA
,USER-1012,,3,119.99,359.97,2023-07-10T19:41:29.878Z,FBA,PayPal
,USER-1020,,1,129.99,129.99,2023-07-11T03:01:53.645Z,Seller,Discover
,USER-1135,,1,45.99,45.99,2023-07-11T05:41:50.719Z,FBM,VISA
,USER-1061,,3,38.41,115.23,2023-07-11T14:53:13.167Z,FBM,PayPal
,USER-1121,,1,54.99,54.99,2023-07-11T22:09:13.838Z,FBA,Discover
,USER-1148,,1,289.99,289.99,2023-07-12T04:56:35.299Z,FBM,MasterCard
,USER-1279,,4,16.99,67.96,2023-07-12T07:26:23.848Z,FBA,MasterCard
,USER-1240,,2,69.99,139.98,2023-07-12T07:26:52.061Z,FBM,AmEx
,USER-1144,,4,54.99,219.96,2023-07-12T07:31:37.069Z,FBA,PayPal
,USER-1141,,1,98.0,98.0,2023-07-12T15:35:34.388Z,FBM,AmEx
,USER-1026,,1,24.99,24.99,2023-07-13T00:47:15.633Z,FBA,VISA
,USER-1402,,1,139.99,139.99,2023-07-13T08:09:17.441Z,Seller,PayPal
,USER-1480,,1,272.76,272.76,2023-07-13T13:40:45.857Z,FBM,MasterCard
ORD-L1001,CUST-112,PROD-A013,1,64.99,64.99,2023-01-01,Cancelled,CREDIT_CARD
ORD-L1002,CUST-295,PROD-A017,1,98.0,98.0,2023-01-01,Cancelled,GIFT_CARD
ORD-L1003,CUST-336,PROD-A015,1,49.99,49.99,2023-01-01,In Transit,DEBIT_CARD
ORD-L1004,CUST-118,PROD-A006,1,349.99,349.99,2023-01-01,Processing,DEBIT_CARD
ORD-L1005,CUST-238,PROD-A015,4,49.99,199.96,2023-01-01,Shipped,CREDIT_CARD
ORD-L1006,CUST-167,PROD-A012,1,79.99,79.99,2023-01-02,In Transit,PAYPAL
ORD-L1007,CUST-014,PROD-A006,4,349.99,1399.96,2023-01-02,Delivered,CREDIT_CARD
ORD-L1008,CUST-393,PROD-A002,1,19.99,19.99,2023-01-02,Cancelled,AMAZON_PAY
ORD-L1009,CUST-068,PROD-A013,1,64.99,64.99,2023-01-02,Shipped,CREDIT_CARD
ORD-L1010,CUST-368,PROD-A012,1,79.99,79.99,2023-01-02,Shipped,PAYPAL
ORD-L1011,CUST-391,PROD-A016,1,129.99,129.99,2023-01-03,Shipped,PAYPAL
ORD-L1012,CUST-213,PROD-A011,2,89.99,179.98,2023-01-03,Shipped,DEBIT_CARD
ORD-L1013,CUST-424,PROD-A020,1,18.99,18.99,2023-01-03,Shipped,GIFT_CARD
ORD-L1014,CUST-320,PROD-A013,3,64.99,194.97,2023-01-03,Shipped,DEBIT_CARD
ORD-L1015,CUST-432,PROD-A005,4,79.99,319.96,2023-01-04,In Transit,DEBIT_CARD
ORD-L1016,CUST-481,PROD-A003,2,12.99,25.98,2023-01-04,In Transit,AMAZON_PAY
ORD-L1017,CUST-185,PROD-A006,1,349.99,349.99,2023-01-04,Cancelled,GIFT_CARD
ORD-L1018,CUST-476,PROD-A015,1,47.85,47.85,2023-01-04,Processing,AMAZON_PAY
ORD-L1019,CUST-025,PROD-A014,1,249.99,249.99,2023-01-04,In Transit,CREDIT_CARD
ORD-L1020,CUST-440,PROD-A020,3,18.99,56.97,2023-01-04,In Transit,AMAZON_PAY
ORD-L1021,CUST-468,PROD-A008,3,34.99,104.97,2023-01-05,Delivered,PAYPAL
ORD-L1022,CUST-009,PROD-A018,1,26.0,26.0,2023-01-05,Delivered,DEBIT_CARD
ORD-L1023,CUST-353,PROD-A013,1,64.99,64.99,2023-01-05,Processing,PAYPAL
ORD-L1024,CUST-211,PROD-A013,1,59.53,59.53,2023-01-05,Cancelled,DEBIT_CARD
ORD-L1025,CUST-059,PROD-A001,3,299.99,899.97,2023-01-05,Shipped,DEBIT_CARD
ORD-L1026,CUST-440,PROD-A001,1,271.55,271.55,2023-01-06,Cancelled,PAYPAL
ORD-L1027,CUST-490,PROD-A003,1,12.99,12.99,2023-01-06,Shipped,AMAZON_PAY
ORD-L1028,CUST-164,PROD-A005,1,79.99,79.99,2023-01-06,Delivered,CREDIT_CARD
ORD-L1029,CUST-052,PROD-A018,1,26.0,26.0,2023-01-07,Processing,PAYPAL
ORD-L1030,CUST-108,PROD-A010,1,42.99,42.99,2023-01-07,Cancelled,GIFT_CARD
ORD-L1031,CUST-335,PROD-A010,3,42.99,128.97,2023-01-07,In Transit,DEBIT_CARD
ORD-L1032,CUST-083,PROD-A001,4,299.99,1199.96,2023-01-07,Processing,CREDIT_CARD
ORD-L1033,CUST-169,PROD-A008,1,34.99,34.99,2023-01-07,Delivered,GIFT_CARD
ORD-L1034,CUST-057,PROD-A006,1,315.62,315.62,2023-01-08,Shipped,CREDIT_CARD
ORD-L1035,CUST-214,PROD-A007,1,119.75,119.75,2023-01-08,Cancelled,AMAZON_PAY
ORD-L1036,CUST-174,PROD-A018,4,26.0,104.0,2023-01-08,Processing,DEBIT_CARD
ORD-L1037,CUST-170,PROD-A013,1,64.99,64.99,2023-01-09,Delivered,AMAZON_PAY
ORD-L1038,CUST-323,PROD-A010,1,42.99,42.99,2023-01-09,Shipped,AMAZON_PAY
ORD-L1039,CUST-352,PROD-A014,1,249.99,249.99,2023-01-09,Cancelled,AMAZON_PAY
ORD-L1040,CUST-196,PROD-A002,3,19.99,59.97,2023-01-09,In Transit,AMAZON_PAY
ORD-L1041,CUST-137,PROD-A014,1,233.48,233.48,2023-01-09,Processing,PAYPAL
ORD-L1042,CUST-396,PROD-A014,1,213.87,213.87,2023-01-10,Shipped,DEBIT_CARD
ORD-L1043,CUST-484,PROD-A001,2,299.99,599.98,2023-01-10,Shipped,CREDIT_CARD
ORD-L1044,CUST-174,PROD-A007,1,119.99,119.99,2023-01-10,Shipped,CREDIT_CARD
ORD-L1045,CUST-416,PROD-A003,3,12.99,38.97,2023-01-10,In Transit,CREDIT_CARD
ORD-L1046,CUST-117,PROD-A016,4,118.35,473.39,2023-01-10,Processing,AMAZON_PAY
ORD-L1047,CUST-136,PROD-A020,1,18.99,18.99,2023-01-10,Shipped,DEBIT_CARD
ORD-L1048,CUST-127,PROD-A020,1,18.99,18.99,2023-01-10,Processing,AMAZON_PAY
ORD-L1049,CUST-313,PROD-A004,4,149.99,599.96,2023-01-11,In Transit,AMAZON_PAY
ORD-L1050,CUST-089,PROD-A013,1,55.45,55.45,2023-01-11,Cancelled,PAYPAL
ORD-L1051,CUST-489,PROD-A016,3,129.99,389.97,2023-01-11,Processing,AMAZON_PAY
ORD-L1052,CUST-344,PROD-A014,1,231.39,231.39,2023-01-11,Cancelled,AMAZON_PAY
ORD-L1053,CUST-240,PROD-A018,3,26.0,78.0,2023-01-11,In Transit,DEBIT_CARD
ORD-L1054,CUST-364,PROD-A006,1,349.99,349.99,2023-01-12,In Transit,PAYPAL
ORD-L1055,CUST-191,PROD-A018,3,23.31,69.92,2023-01-12,In Transit,CREDIT_CARD
ORD-L1056,CUST-457,PROD-A007,3,119.99,359.97,2023-01-12,Shipped,CREDIT_CARD
ORD-L1057,CUST-074,PROD-A008,3,34.99,104.97,2023-01-12,Processing,AMAZON_PAY
ORD-L1058,CUST-023,PROD-A012,1,78.1,78.1,2023-01-12,Processing,PAYPAL
ORD-L1059,CUST-027,PROD-A005,3,79.99,239.97,2023-01-13,Delivered,GIFT_CARD
ORD-L1060,CUST-027,PROD-A014,1,249.99,249.99,2023-01-13,Delivered,PAYPAL
ORD-L1061,CUST-116,PROD-A001,4,299.99,1199.96,2023-01-13,Delivered,AMAZON_PAY
ORD-L1062,CUST-417,PROD-A006,1,349.99,349.99,2023-01-13,Shipped,CREDIT_CARD
ORD-L1063,CUST-437,PROD-A008,1,34.99,34.99,2023-01-13,Shipped,GIFT_CARD
ORD-L1064,CUST-120,PROD-A014,4,249.99,999.96,2023-01-13,Processing,PAYPAL
ORD-L1065,CUST-474,PROD-A009,1,99.99,99.99,2023-01-14,In Transit,PAYPAL
ORD-L1066,CUST-133,PROD-A006,1,349.99,349.99,2023-01-14,In Transit,GIFT_CARD
ORD-L1067,CUST-161,PROD-A008,2,34.99,69.98,2023-01-14,Processing,PAYPAL
ORD-L1068,CUST-295,PROD-A011,1,89.99,89.99,2023-01-14,Cancelled,DEBIT_CARD
ORD-L1069,CUST-181,PROD-A018,1,26.0,26.0,2023-01-14,Delivered,PAYPAL
ORD-L1070,CUST-271,PROD-A020,2,18.99,37.98,2023-01-14,Processing,GIFT_CARD
ORD-L1071,CUST-431,PROD-A002,1,19.99,19.99,2023-01-15,In Transit,GIFT_CARD
ORD-L1072,CUST-422,PROD-A014,4,249.99,999.96,2023-01-15,Delivered,CREDIT_CARD
ORD-L1073,CUST-348,PROD-A020,2,18.99,37.98,2023-01-15,Cancelled,PAYPAL
ORD-L1074,CUST-371,PROD-A018,1,26.0,26.0,2023-01-15,Processing,DEBIT_CARD
ORD-L1075,CUST-258,PROD-A005,1,79.99,79.99,2023-01-16,Cancelled,CREDIT_CARD
ORD-L1076,CUST-066,PROD-A019,1,8.99,8.99,2023-01-16,Processing,PAYPAL
ORD-L1077,CUST-303,PROD-A004,1,149.99,149.99,2023-01-16,Shipped,AMAZON_PAY
ORD-L1078,CUST-446,PROD-A002,1,19.99,19.99,2023-01-16,Delivered,CREDIT_CARD
ORD-L1079,CUST-215,PROD-A003,3,12.99,38.97,2023-01-17,Cancelled,AMAZON_PAY
ORD-L1080,CUST-353,PROD-A009,4,99.99,399.96,2023-01-17,Shipped,AMAZON_PAY
ORD-L1081,CUST-346,PROD-A014,2,245.98,491.95,2023-01-17,Shipped,PAYPAL
ORD-L1082,CUST-415,PROD-A015,2,49.99,99.98,2023-01-17,Processing,AMAZON_PAY
ORD-L1083,CUST-459,PROD-A017,4,89.92,359.68,2023-01-18,In Transit,AMAZON_PAY
ORD-L1084,CUST-374,PROD-A020,1,16.41,16.41,2023-01-18,Processing,GIFT_CARD
ORD-L1085,CUST-014,PROD-A019,1,8.99,8.99,2023-01-18,In Transit,PAYPAL
ORD-L1086,CUST-159,PROD-A015,1,49.99,49.99,2023-01-18,Processing,GIFT_CARD
ORD-L1087,CUST-340,PROD-A010,1,42.99,42.99,2023-01-18,Delivered,DEBIT_CARD
ORD-L1088,CUST-258,PROD-A015,1,49.99,49.99,2023-01-18,In Transit,PAYPAL
ORD-L1089,CUST-336,PROD-A002,1,19.86,19.86,2023-01-19,Processing,PAYPAL
ORD-L1090,CUST-342,PROD-A020,1,18.99,18.99,2023-01-19,Cancelled,AMAZON_PAY
ORD-L1091,CUST-356,PROD-A011,1,89.99,89.99,2023-01-19,In Transit,CREDIT_CARD
ORD-L1092,CUST-049,PROD-A017,1,98.0,98.0,2023-01-19,In Transit,GIFT_CARD
ORD-L1093,CUST-171,PROD-A005,4,76.7,306.8,2023-01-19,Shipped,PAYPAL
ORD-L1094,CUST-017,PROD-A012,1,79.99,79.99,2023-01-19,Cancelled,PAYPAL
ORD-L1095,CUST-093,PROD-A010,4,42.99,171.96,2023-01-20,Shipped,AMAZON_PAY
ORD-L1096,CUST-443,PROD-A017,3,98.0,294.0,2023-01-20,Cancelled,CREDIT_CARD
ORD-L1097,CUST-457,PROD-A018,4,26.0,104.0,2023-01-20,In Transit,AMAZON_PAY
ORD-L1098,CUST-374,PROD-A004,1,149.99,149.99,2023-01-20,In Transit,GIFT_CARD
ORD-L1099,CUST-375,PROD-A002,1,19.99,19.99,2023-01-20,Shipped,CREDIT_CARD
ORD-L1100,CUST-335,PROD-A012,1,79.99,79.99,2023-01-20,Cancelled,CREDIT_CARD
ORD-L1101,CUST-383,PROD-A020,1,16.42,16.42,2023-01-20,Shipped,DEBIT_CARD
ORD-L1102,CUST-227,PROD-A009,3,99.99,299.97,2023-01-21,Shipped,AMAZON_PAY
ORD-L1103,CUST-166,PROD-A002,1,19.99,19.99,2023-01-21,Shipped,PAYPAL
ORD-L1104,CUST-126,PROD-A003,2,12.99,25.98,2023-01-21,Cancelled,CREDIT_CARD
ORD-L1105,CUST-111,PROD-A008,1,34.99,34.99,2023-01-22,Delivered,DEBIT_CARD
