dataset1,dataset2,column1,column2,similarity
legacy_customers,modern_sales,country,qty,0.0
legacy_customers,modern_sales,country,product_asin,0.0
modern_customers,third_customers,shipping_city,account_id,0.0
modern_customers,third_customers,shipping_city,customer_name,0.0
modern_customers,third_customers,shipping_city,email_addr,0.0
modern_customers,third_customers,shipping_city,contact_number,0.0
modern_customers,third_customers,shipping_city,address_line,0.0
modern_customers,third_customers,shipping_city,city_name,0.0
modern_customers,third_customers,shipping_city,state_province,0.0
modern_customers,third_customers,shipping_city,postal_code,0.0
modern_customers,third_customers,shipping_city,country_code,0.0
modern_customers,third_customers,shipping_city,signup_date,0.0
modern_customers,third_customers,shipping_city,membership_status,0.0
modern_customers,third_products,shipping_city,item_code,0.0
modern_customers,third_products,shipping_city,item_name,0.0
modern_customers,third_products,shipping_city,category_name,0.0
modern_customers,third_products,shipping_city,brand_name,0.0
modern_customers,third_products,shipping_city,supplier,0.0
modern_customers,third_products,shipping_city,retail_price,0.0
modern_customers,third_products,shipping_city,item_weight,0.0
modern_customers,third_products,shipping_city,product_dimensions,0.0
modern_customers,third_products,shipping_city,availability_status,0.0
modern_customers,third_products,shipping_city,stock_level,0.0
modern_customers,third_sales,shipping_city,sale_id,0.0
modern_customers,third_sales,shipping_city,account_id,0.0
modern_customers,third_sales,shipping_city,item_code,0.0
modern_customers,third_sales,shipping_city,order_quantity,0.0
modern_customers,third_sales,shipping_city,item_price,0.0
modern_customers,third_sales,shipping_city,sale_total,0.0
modern_customers,third_sales,shipping_city,sale_date,0.0
modern_customers,third_sales,shipping_city,delivery_status,0.0
modern_customers,third_sales,shipping_city,payment_option,0.0
modern_customers,third_sales,shipping_city,customer_address,0.0
legacy_customers,modern_sales,country,user_id,0.0
legacy_customers,modern_sales,country,transaction_id,0.0
legacy_customers,modern_products,country,product_condition,0.0
legacy_customers,modern_products,country,stock_quantity,0.0
legacy_customers,modern_products,country,specifications,0.0
legacy_customers,modern_products,country,weight_kg,0.0
legacy_customers,modern_products,country,current_price,0.0
legacy_customers,modern_products,country,brand,0.0
legacy_customers,modern_products,country,seller,0.0
legacy_customers,modern_products,country,subcategory,0.0
legacy_customers,modern_products,country,category,0.0
legacy_customers,modern_products,country,title,0.0
legacy_customers,modern_products,country,asin,0.0
legacy_customers,modern_customers,country,loyalty_tier,0.0
legacy_customers,modern_customers,country,prime_member,0.0
legacy_customers,modern_customers,country,account_created,0.0
legacy_customers,modern_customers,country,shipping_zip,0.0
legacy_customers,modern_customers,country,shipping_state,0.0
legacy_customers,modern_customers,country,shipping_city,0.0
legacy_customers,modern_customers,country,phone,0.0
legacy_customers,modern_customers,country,email,0.0
modern_customers,third_customers,shipping_state,account_id,0.0
modern_customers,third_customers,shipping_state,customer_name,0.0
modern_customers,third_customers,shipping_state,email_addr,0.0
modern_customers,third_customers,shipping_state,contact_number,0.0
modern_customers,third_customers,shipping_state,address_line,0.0
modern_customers,third_customers,shipping_state,city_name,0.0
modern_customers,third_customers,shipping_state,state_province,0.0
modern_customers,third_customers,shipping_state,postal_code,0.0
modern_customers,third_customers,shipping_state,country_code,0.0
modern_customers,third_customers,shipping_state,signup_date,0.0
modern_customers,third_customers,shipping_state,membership_status,0.0
modern_customers,third_products,shipping_state,item_code,0.0
modern_customers,third_products,shipping_state,item_name,0.0
modern_customers,third_products,shipping_state,category_name,0.0
modern_customers,third_products,shipping_state,brand_name,0.0
modern_customers,third_products,shipping_state,supplier,0.0
modern_customers,third_products,shipping_state,retail_price,0.0
modern_customers,third_products,shipping_state,item_weight,0.0
modern_customers,third_products,shipping_state,product_dimensions,0.0
modern_customers,third_products,shipping_state,availability_status,0.0
modern_customers,third_products,shipping_state,stock_level,0.0
modern_customers,third_sales,shipping_state,sale_id,0.0
modern_customers,third_sales,shipping_state,account_id,0.0
modern_customers,third_sales,shipping_state,item_code,0.0
modern_customers,third_sales,shipping_state,order_quantity,0.0
modern_customers,third_sales,shipping_state,item_price,0.0
modern_customers,third_sales,shipping_state,sale_total,0.0
modern_customers,third_sales,shipping_state,sale_date,0.0
modern_customers,third_sales,shipping_state,delivery_status,0.0
modern_customers,third_sales,shipping_state,payment_option,0.0
modern_customers,third_sales,shipping_state,customer_address,0.0
legacy_customers,modern_customers,country,full_name,0.0
legacy_customers,modern_customers,country,user_id,0.0
legacy_customers,third_sales,zip_code,customer_address,0.0
legacy_customers,third_sales,zip_code,payment_option,0.0
legacy_customers,third_sales,zip_code,delivery_status,0.0
legacy_customers,third_sales,zip_code,sale_date,0.0
legacy_customers,third_sales,zip_code,sale_total,0.0
legacy_customers,third_sales,zip_code,item_price,0.0
legacy_customers,third_sales,zip_code,order_quantity,0.0
legacy_customers,third_sales,zip_code,account_id,0.0
legacy_customers,third_sales,zip_code,sale_id,0.0
legacy_customers,third_products,zip_code,stock_level,0.0
legacy_customers,third_products,zip_code,availability_status,0.0
legacy_customers,third_products,zip_code,product_dimensions,0.0
legacy_customers,third_products,zip_code,item_weight,0.0
legacy_customers,third_products,zip_code,retail_price,0.0
legacy_customers,third_products,zip_code,supplier,0.0
legacy_customers,third_products,zip_code,brand_name,0.0
legacy_customers,third_products,zip_code,category_name,0.0
legacy_customers,third_products,zip_code,item_name,0.0
legacy_customers,third_customers,zip_code,membership_status,0.0
modern_customers,third_customers,shipping_zip,account_id,0.0
modern_customers,third_customers,shipping_zip,customer_name,0.0
modern_customers,third_customers,shipping_zip,email_addr,0.0
modern_customers,third_customers,shipping_zip,contact_number,0.0
modern_customers,third_customers,shipping_zip,address_line,0.0
modern_customers,third_customers,shipping_zip,city_name,0.0
modern_customers,third_customers,shipping_zip,state_province,0.0
modern_customers,third_customers,shipping_zip,postal_code,0.0
modern_customers,third_customers,shipping_zip,country_code,0.0
modern_customers,third_customers,shipping_zip,signup_date,0.0
modern_customers,third_customers,shipping_zip,membership_status,0.0
modern_customers,third_products,shipping_zip,item_code,0.0
modern_customers,third_products,shipping_zip,item_name,0.0
modern_customers,third_products,shipping_zip,category_name,0.0
modern_customers,third_products,shipping_zip,brand_name,0.0
modern_customers,third_products,shipping_zip,supplier,0.0
modern_customers,third_products,shipping_zip,retail_price,0.0
modern_customers,third_products,shipping_zip,item_weight,0.0
modern_customers,third_products,shipping_zip,product_dimensions,0.0
modern_customers,third_products,shipping_zip,availability_status,0.0
modern_customers,third_products,shipping_zip,stock_level,0.0
modern_customers,third_sales,shipping_zip,sale_id,0.0
modern_customers,third_sales,shipping_zip,account_id,0.0
modern_customers,third_sales,shipping_zip,item_code,0.0
modern_customers,third_sales,shipping_zip,order_quantity,0.0
modern_customers,third_sales,shipping_zip,item_price,0.0
modern_customers,third_sales,shipping_zip,sale_total,0.0
modern_customers,third_sales,shipping_zip,sale_date,0.0
modern_customers,third_sales,shipping_zip,delivery_status,0.0
modern_customers,third_sales,shipping_zip,payment_option,0.0
modern_customers,third_sales,shipping_zip,customer_address,0.0
legacy_customers,third_customers,zip_code,signup_date,0.0
legacy_customers,third_customers,zip_code,state_province,0.0
legacy_customers,third_customers,zip_code,city_name,0.0
legacy_customers,third_customers,zip_code,address_line,0.0
legacy_customers,third_customers,zip_code,contact_number,0.0
legacy_customers,third_customers,zip_code,email_addr,0.0
legacy_customers,third_customers,zip_code,customer_name,0.0
legacy_customers,third_customers,zip_code,account_id,0.0
legacy_customers,modern_sales,zip_code,promotion_applied,0.0
legacy_customers,modern_sales,zip_code,payment_type,0.0
legacy_customers,modern_sales,zip_code,fulfillment_channel,0.0
legacy_customers,modern_sales,zip_code,timestamp,0.0
legacy_customers,modern_sales,zip_code,transaction_total,0.0
legacy_customers,modern_sales,zip_code,price_per_item,0.0
legacy_customers,modern_sales,zip_code,qty,0.0
legacy_customers,modern_sales,zip_code,product_asin,0.0
legacy_customers,modern_sales,zip_code,user_id,0.0
legacy_customers,modern_sales,zip_code,transaction_id,0.0
legacy_customers,modern_products,zip_code,product_condition,0.0
legacy_customers,modern_products,zip_code,stock_quantity,0.0
legacy_customers,modern_products,zip_code,specifications,0.0
legacy_customers,modern_products,zip_code,weight_kg,0.0
modern_customers,third_customers,account_created,customer_name,0.0
modern_customers,third_customers,account_created,email_addr,0.0
modern_customers,third_customers,account_created,contact_number,0.0
modern_customers,third_customers,account_created,address_line,0.0
modern_customers,third_customers,account_created,city_name,0.0
modern_customers,third_customers,account_created,state_province,0.0
modern_customers,third_customers,account_created,postal_code,0.0
modern_customers,third_customers,account_created,country_code,0.0
modern_customers,third_customers,account_created,signup_date,0.0
modern_customers,third_customers,account_created,membership_status,0.0
modern_customers,third_products,account_created,item_code,0.0
modern_customers,third_products,account_created,item_name,0.0
modern_customers,third_products,account_created,category_name,0.0
modern_customers,third_products,account_created,brand_name,0.0
modern_customers,third_products,account_created,supplier,0.0
modern_customers,third_products,account_created,retail_price,0.0
modern_customers,third_products,account_created,item_weight,0.0
modern_customers,third_products,account_created,product_dimensions,0.0
modern_customers,third_products,account_created,availability_status,0.0
modern_customers,third_products,account_created,stock_level,0.0
modern_customers,third_sales,account_created,sale_id,0.0
modern_customers,third_sales,account_created,account_id,0.0
modern_customers,third_sales,account_created,item_code,0.0
modern_customers,third_sales,account_created,order_quantity,0.0
modern_customers,third_sales,account_created,item_price,0.0
modern_customers,third_sales,account_created,sale_total,0.0
modern_customers,third_sales,account_created,sale_date,0.0
modern_customers,third_sales,account_created,delivery_status,0.0
modern_customers,third_sales,account_created,payment_option,0.0
modern_customers,third_sales,account_created,customer_address,0.0
legacy_customers,modern_products,zip_code,current_price,0.0
legacy_customers,modern_products,zip_code,brand,0.0
legacy_customers,modern_products,zip_code,seller,0.0
legacy_customers,modern_products,zip_code,subcategory,0.0
legacy_customers,modern_products,zip_code,category,0.0
legacy_customers,modern_products,zip_code,title,0.0
legacy_customers,modern_products,zip_code,asin,0.0
legacy_customers,modern_customers,zip_code,loyalty_tier,0.0
legacy_customers,modern_customers,zip_code,prime_member,0.0
legacy_customers,modern_customers,zip_code,account_created,0.0
legacy_customers,modern_customers,zip_code,shipping_zip,0.0
legacy_customers,modern_customers,zip_code,shipping_state,0.0
legacy_customers,modern_customers,zip_code,shipping_city,0.0
legacy_customers,modern_customers,zip_code,phone,0.0
legacy_customers,modern_customers,zip_code,email,0.0
legacy_customers,modern_customers,zip_code,full_name,0.0
legacy_customers,modern_customers,zip_code,user_id,0.0
